run,retirement-ages,pension-replace-scale,mpc-income,consumer-choices,job-applications,Unemployment,GDP Growth,Inflation,Pension Growth
5251,181,0.55,0.9,5,3,0.0375026037138092,0.0006638478246671281,0.001867548104608947,0.04325623307472383
5252,181,0.55,0.9,5,3,0.032733788069168566,0.0011317629314778186,0.0018211821802611807,0.042835112433618656
5253,181,0.55,0.9,5,3,0.03139823524446283,0.0010680828820657418,0.0010713027920524721,0.04492208408800495
5254,181,0.55,0.9,5,3,0.03568831233122634,0.0008914942785070162,0.0020049485347171424,0.03756103431769392
5255,181,0.55,0.9,5,3,0.03397826654993786,0.0014096979610039267,0.0014916703508963875,0.04219134532170505
5256,181,0.55,0.9,5,3,0.04004331579403416,0.0011092870151846574,0.002061471615338466,0.044760368299225424
5257,181,0.55,0.9,5,3,0.03537752357919284,0.0012984984923801919,0.0015812366624883623,0.040542372648385505
5258,181,0.55,0.9,5,3,0.03612326123269821,0.001079367066022585,0.0015831209202378565,0.04361126197692509
5259,181,0.55,0.9,5,3,0.03417712386537401,0.0013659483536055902,0.0013741083968401922,0.04300072724350097
5260,181,0.55,0.9,5,3,0.031132181479925858,0.0012991850342891002,0.0015015046330930926,0.037731279179134714
5261,181,0.55,0.9,5,3,0.03349954133700286,0.0009690117200047852,0.0012720233339275058,0.047421011725724334
5262,181,0.55,0.9,5,3,0.040047899463099654,0.000976953413764923,0.0020066210402782643,0.04313318917783245
5263,181,0.55,0.9,5,3,0.03239068625512115,0.0014540983155132488,0.0015026156454977708,0.045637902856024495
5264,181,0.55,0.9,5,3,0.0369990208855933,0.0010319842917682457,0.0019234565695481556,0.03436492083368187
5265,181,0.55,0.9,5,3,0.03049200566136729,0.001482959776110324,0.0012570575125623155,0.041924294601800055
5266,181,0.55,0.9,5,3,0.0401366794261155,0.0008834696622119102,0.002294858757371269,0.03812432280361988
5267,181,0.55,0.9,5,3,0.03721492358915991,0.001260184713036129,0.00162292815140549,0.04491241027415697
5268,181,0.55,0.9,5,3,0.040035407434855154,0.001199416500433307,0.0020964474535965904,0.04123691650922481
5269,181,0.55,0.9,5,3,0.0302881720196283,0.0013485670599930766,0.0016193782581374518,0.04616603216324069
5270,181,0.55,0.9,5,3,0.03456882043949951,0.0011531124462607492,0.0017408929944764146,0.038284334107592265
5271,181,0.55,0.9,5,3,0.03410940197266806,0.0009682464355036293,0.001645748656665796,0.0414009555399734
5272,181,0.55,0.9,5,3,0.042999617774161385,0.0009020611477883519,0.00232830607896172,0.04010289821713937
5273,181,0.55,0.9,5,3,0.033622149033670404,0.001365859831798595,0.0014419921897406076,0.04590120353240549
5274,181,0.55,0.9,5,3,0.03512401624672883,0.0013336765900071816,0.0015025184607208055,0.04317990840946959
5275,181,0.55,0.9,5,3,0.030887285540204645,0.0015183941533450994,0.0014754951901525116,0.04341521191427005
5276,181,0.55,0.9,5,3,0.034538984400982804,0.0016750723178369522,0.0012276860889357951,0.04765342980906689
5277,181,0.55,0.9,5,3,0.035751959928795665,0.0009247665146730552,0.0017148609195290034,0.039789224187901186
5278,181,0.55,0.9,5,3,0.03659286587425598,0.0009080494898007607,0.0016745140437180136,0.041904219697721096
5279,181,0.55,0.9,5,3,0.03525780736555602,0.0011543332911685038,0.0017536841591812723,0.04189598624025553
5280,181,0.55,0.9,5,3,0.03547837719285045,0.0011235871758097813,0.0014989143388726295,0.03985206529353432
5281,181,0.55,0.9,5,3,0.033582951529556246,0.0012797539018869508,0.0013819909830981194,0.04435614826568275
5282,181,0.55,0.9,5,3,0.03254492771064996,0.001165121128881881,0.0013399882478451958,0.044392514895252214
5283,181,0.55,0.9,5,3,0.029207876992353922,0.0014159645771080714,0.0012374912888195976,0.0375618675224465
5284,181,0.55,0.9,5,3,0.03494662635383107,0.0013337102829458723,0.0014380018154841008,0.04697240501061044
5285,181,0.55,0.9,5,3,0.028409038360188175,0.0014983419231208845,0.0011888978385208747,0.03959717055500253
5286,181,0.55,0.9,5,3,0.03316554927383025,0.0013904141631991074,0.001507403447158546,0.046817024877929506
5287,181,0.55,0.9,5,3,0.036191149028376876,0.0013219795760160938,0.0015877697863748781,0.0438881594007422
5288,181,0.55,0.9,5,3,0.038327413914374595,0.0013490100825150155,0.001497431059383147,0.03992258132003025
5289,181,0.55,0.9,5,3,0.03431854257395491,0.0011890388876700324,0.0016706179158890336,0.048141079147641916
5290,181,0.55,0.9,5,3,0.02924037098342535,0.0008642274452921768,0.0012778148141399392,0.04146360402178978
5291,181,0.55,0.9,5,3,0.03568666346722438,0.0010171143940333877,0.0014279291996924352,0.04685290735070671
5292,181,0.55,0.9,5,3,0.032981771662808114,0.0009732306441490521,0.0012717650916247917,0.04287303845292521
5293,181,0.55,0.9,5,3,0.033003078937173094,0.0014894477720771872,0.0015124176237071056,0.045589331118113766
5294,181,0.55,0.9,5,3,0.036248570122829595,0.0013539674141182696,0.0013984599810253878,0.04318564385916379
5295,181,0.55,0.9,5,3,0.030421594962714776,0.0011471192503721911,0.0013377204819752888,0.038229304513596817
5296,181,0.55,0.9,5,3,0.028070282862605756,0.0013540272155863696,0.0008686971982971761,0.03712589969306587
5297,181,0.55,0.9,5,3,0.03353185508660239,0.0013557080086779275,0.0014269967566056289,0.03972993460291509
5298,181,0.55,0.9,5,3,0.030924684949443847,0.0013287480890760931,0.0014784196920949496,0.04476464586271697
5299,181,0.55,0.9,5,3,0.03564443190660037,0.0012068560900375096,0.0015187864663909895,0.04069632520349794
5300,181,0.55,0.9,5,3,0.029078456043445076,0.0016379479522604073,0.0014628803921720624,0.04386767333538562
5301,181,0.55,0.9,5,4,0.03372267180018793,0.0010261144420505405,0.0015052299636349542,0.04355093763302158
5302,181,0.55,0.9,5,4,0.03185677093038632,0.001027058696721153,0.0022557142016677114,0.039144550466426634
5303,181,0.55,0.9,5,4,0.030381431924446617,0.0012239393874624773,0.001697700657252532,0.044318498794225385
5304,181,0.55,0.9,5,4,0.03288482238299758,0.0010151291138087188,0.001640582792453712,0.04260291811156659
5305,181,0.55,0.9,5,4,0.032633640695253575,0.0014915163246071086,0.0018961037822369275,0.04612233794546654
5306,181,0.55,0.9,5,4,0.03418491659569767,0.00092126242241838,0.00162656947776169,0.041986771360198356
5307,181,0.55,0.9,5,4,0.034061303167330866,0.0010788290853965218,0.0021067722812811466,0.0424608157322073
5308,181,0.55,0.9,5,4,0.02960688788796274,0.0013621574115955646,0.0014467993459404288,0.051199537807043165
5309,181,0.55,0.9,5,4,0.03186509769509868,0.0015227052667887045,0.001550900446640621,0.04597954501631693
5310,181,0.55,0.9,5,4,0.029594042107055563,0.0013793511001425718,0.001240934155142649,0.04372867003720287
5311,181,0.55,0.9,5,4,0.040184348927595225,0.0010448743717956174,0.0025031308384943153,0.04231260770601398
5312,181,0.55,0.9,5,4,0.03690676917370832,0.0009678457122597281,0.002204178724284998,0.04324700136455212
5313,181,0.55,0.9,5,4,0.02820509121543774,0.0013054748373419341,0.0014789961407878959,0.04560562697038415
5314,181,0.55,0.9,5,4,0.0321983183141175,0.0010628288741726037,0.001691369755912039,0.0434407149695072
5315,181,0.55,0.9,5,4,0.03375468683082525,0.0012600011255520505,0.0015633608012304153,0.039674172368081954
5316,181,0.55,0.9,5,4,0.029820608865970898,0.001367232882344141,0.0016828301882804873,0.04777012721858646
5317,181,0.55,0.9,5,4,0.03376358024646622,0.0008650844411710599,0.001413490859873081,0.049861278774888905
5318,181,0.55,0.9,5,4,0.03383041742424693,0.0010559002918782254,0.0016727972221884228,0.04134982846715157
5319,181,0.55,0.9,5,4,0.028546869226879205,0.0009173478093859631,0.0016602953154306827,0.04576643964116032
5320,181,0.55,0.9,5,4,0.032618104738075936,0.0012399734196085143,0.0015100612580858342,0.038203767814928985
5321,181,0.55,0.9,5,4,0.034978747178087764,0.0008642982175294612,0.002267320087813794,0.03635942125676206
5322,181,0.55,0.9,5,4,0.03372888517718205,0.0009965599876775662,0.0020629553750934056,0.03857460711298486
5323,181,0.55,0.9,5,4,0.03150493395757241,0.0010941310181172541,0.0017141643680541998,0.040385580289043974
5324,181,0.55,0.9,5,4,0.026087733529402767,0.0013215647126736028,0.0013013310546668962,0.038614590670728595
5325,181,0.55,0.9,5,4,0.026868123154794265,0.0015208327560394057,0.0013863487668624966,0.04133856652822467
5326,181,0.55,0.9,5,4,0.031835891062499684,0.0015590112102489887,0.0016269050758696934,0.043366127452750036
5327,181,0.55,0.9,5,4,0.031511395222125635,0.001380330588296989,0.0015151059892254742,0.044559827314864076
5328,181,0.55,0.9,5,4,0.03505447316508322,0.0012025473500334126,0.0021357583292787308,0.0437690642124048
5329,181,0.55,0.9,5,4,0.033420044767011756,0.0013288752558565154,0.0016914756897288743,0.04469657658197047
5330,181,0.55,0.9,5,4,0.026090307470392253,0.00138067407075169,0.001339510675668388,0.047839978512806976
5331,181,0.55,0.9,5,4,0.033183666679216794,0.0011067257332594376,0.0016867572279829837,0.044834056606083084
5332,181,0.55,0.9,5,4,0.028722147323442693,0.001220876814565983,0.0015561966879153717,0.04620933904836503
5333,181,0.55,0.9,5,4,0.030545517284439726,0.0011859335366382207,0.0017113131677252737,0.039463269945592884
5334,181,0.55,0.9,5,4,0.03091820951120987,0.0014577279595011285,0.0012658041920302167,0.04413253727786997
5335,181,0.55,0.9,5,4,0.030975834145051694,0.0011911108104945302,0.002025950901412501,0.0430628805894232
5336,181,0.55,0.9,5,4,0.029701392395665167,0.0013858489174607325,0.001530755723366409,0.04423168606868483
5337,181,0.55,0.9,5,4,0.028997638422041495,0.0011866639856314624,0.0014293581134249903,0.044165739519605514
5338,181,0.55,0.9,5,4,0.03703638744300671,0.0014560587474176875,0.0019249622412947486,0.04215949270589235
5339,181,0.55,0.9,5,4,0.030224659529693977,0.0011813432601860757,0.00166945716543032,0.050964953091719604
5340,181,0.55,0.9,5,4,0.03711595682662373,0.0010680068216839009,0.0021666910935167756,0.040047409846910395
5341,181,0.55,0.9,5,4,0.03532427493732863,0.0009978414143811609,0.0016678753105097551,0.042848050864370844
5342,181,0.55,0.9,5,4,0.03728023119309627,0.0013123060581658108,0.0018041822500591332,0.042955168842725794
5343,181,0.55,0.9,5,4,0.025371444655579833,0.0013455593673325325,0.0015120381247577665,0.047031125509663485
5344,181,0.55,0.9,5,4,0.029844419863726723,0.0011398080891699073,0.001372102169000147,0.04072468570195923
5345,181,0.55,0.9,5,4,0.029878016183343396,0.0013833675415610516,0.001189734894010305,0.038220067903451324
5346,181,0.55,0.9,5,4,0.03167461417573232,0.0012892614756563974,0.0019197492392535203,0.048938966696628484
5347,181,0.55,0.9,5,4,0.030542018056719043,0.0008702281239975605,0.0013428823942903466,0.0408149545250537
5348,181,0.55,0.9,5,4,0.03145632388486157,0.0013932910040964316,0.0023595574769081974,0.039690399888346516
5349,181,0.55,0.9,5,4,0.03906255065532463,0.000828435445075532,0.0020230159622507005,0.045317375240583956
5350,181,0.55,0.9,5,4,0.03178953369475263,0.0011052645094256916,0.00209683286008904,0.04273286867386962
5351,181,0.55,0.9,5,5,0.03282112461508016,0.0004885563343071565,0.002059855707803977,0.0379142302268611
5352,181,0.55,0.9,5,5,0.029389824647346057,0.0015804135223970463,0.0014080788034049967,0.04545134939657248
5353,181,0.55,0.9,5,5,0.02547097883291055,0.0011362138478218484,0.001410443949695689,0.043964635148186194
5354,181,0.55,0.9,5,5,0.03481955315113355,0.0010158032424186741,0.0025103392611301747,0.04056500685161748
5355,181,0.55,0.9,5,5,0.028575884112068274,0.001504336782395067,0.0016227082351821984,0.051730756192825786
5356,181,0.55,0.9,5,5,0.029361590041893416,0.0015201302729863637,0.0016578015371199529,0.04598931884771659
5357,181,0.55,0.9,5,5,0.02668438206075081,0.0015939137644691633,0.0013560187711194674,0.044343432686636555
5358,181,0.55,0.9,5,5,0.026352765215227763,0.0015482713928739044,0.0013358738523047535,0.046879908740133584
5359,181,0.55,0.9,5,5,0.03202511327480083,0.0011400498709583924,0.002391638806177564,0.045811522454360855
5360,181,0.55,0.9,5,5,0.03463277816505003,0.0011278179668832377,0.002751094087742498,0.04501777692643858
5361,181,0.55,0.9,5,5,0.03540237465401548,0.0012020352033834266,0.0022552435304838392,0.039924337365537
5362,181,0.55,0.9,5,5,0.02387804882804741,0.0014790164823111503,0.001355351162426093,0.041683312390675034
5363,181,0.55,0.9,5,5,0.028898326847714696,0.0010206706930357367,0.0012377669096040006,0.04400861027983331
5364,181,0.55,0.9,5,5,0.02430887307481184,0.0014225648871526758,0.001540843432544175,0.043524457040270206
5365,181,0.55,0.9,5,5,0.031172075898287376,0.001042283257078478,0.002945390293901488,0.04190872245147862
5366,181,0.55,0.9,5,5,0.03049495200228177,0.0008878149874269332,0.0016053717859583446,0.039572678689191176
5367,181,0.55,0.9,5,5,0.0300644893220234,0.0011462799557885217,0.0022205646113218906,0.034916554683376656
5368,181,0.55,0.9,5,5,0.023395343787795675,0.001359313389263333,0.000939598306143922,0.042223428459672814
5369,181,0.55,0.9,5,5,0.031886159052888066,0.0012512236135429615,0.0018859471772607432,0.04737727570002041
5370,181,0.55,0.9,5,5,0.030995477724248356,0.0009732637994640881,0.002195387491601943,0.04341396315604055
5371,181,0.55,0.9,5,5,0.024381271992064673,0.0017337684266477752,0.0014981773624026546,0.04219188901131739
5372,181,0.55,0.9,5,5,0.02712933201296741,0.0010693907561608652,0.0012387246766706573,0.044968959275251505
5373,181,0.55,0.9,5,5,0.03202897581919019,0.0012500481935970426,0.0017973905614114627,0.041638371397962
5374,181,0.55,0.9,5,5,0.03440133586367866,0.001275987863677502,0.0025842923857812674,0.045625256778397086
5375,181,0.55,0.9,5,5,0.034626302911960415,0.0011705019191391834,0.0018933068196120447,0.0453962767009208
5376,181,0.55,0.9,5,5,0.03273424879395,0.0010091620018497453,0.002292873232207142,0.043274701318010124
5377,181,0.55,0.9,5,5,0.025041752804316208,0.0015443265857992537,0.0013536525014322747,0.04524624401757513
5378,181,0.55,0.9,5,5,0.037386718942076375,0.0010684997734866713,0.0015952290416380976,0.043452880854484455
5379,181,0.55,0.9,5,5,0.035861552697854834,0.001222847022831226,0.002082131901372931,0.0420152133479524
5380,181,0.55,0.9,5,5,0.025431128672001486,0.0013484704227013382,0.002005926576819359,0.04296927348199988
5381,181,0.55,0.9,5,5,0.03363799796910901,0.001365443475954832,0.001844488714241224,0.04590942791202488
5382,181,0.55,0.9,5,5,0.025459614401610244,0.0015330495529137717,0.00176564675970001,0.04601969184074852
5383,181,0.55,0.9,5,5,0.029968875696675785,0.001420007536421126,0.0013546527916588468,0.043219312750536684
5384,181,0.55,0.9,5,5,0.024563155541682515,0.0013375615893619955,0.0013753643748337856,0.045543895091021566
5385,181,0.55,0.9,5,5,0.026433983677240213,0.0015541445420244524,0.001412677507564456,0.047479352951520504
5386,181,0.55,0.9,5,5,0.030391020856281887,0.0013686271219865763,0.0012962369832962327,0.05177032144807809
5387,181,0.55,0.9,5,5,0.03280825695350935,0.001159989622556335,0.001970609364698717,0.045209943437167194
5388,181,0.55,0.9,5,5,0.033142638203807764,0.0011218396354873736,0.001956204048318295,0.04900477828233669
5389,181,0.55,0.9,5,5,0.028548583401298476,0.0013167394260726213,0.001732931941023283,0.04332889372110261
5390,181,0.55,0.9,5,5,0.028900501192445055,0.0013623787672275216,0.0011707131637974724,0.03921418342621987
5391,181,0.55,0.9,5,5,0.026482853083863205,0.0013959279501405252,0.0015704654434738768,0.043827714650729495
5392,181,0.55,0.9,5,5,0.02799570580708798,0.001550308071873493,0.0012621735852068685,0.042639334933981324
5393,181,0.55,0.9,5,5,0.030361481722112994,0.0014242640079051784,0.0018327173630095423,0.04580534620114172
5394,181,0.55,0.9,5,5,0.031090318253154853,0.0013746790303531189,0.0016797504227573589,0.04429548119013542
5395,181,0.55,0.9,5,5,0.02904723664669462,0.0012346248602643985,0.0012600023036349575,0.04209426679644362
5396,181,0.55,0.9,5,5,0.026033379070682337,0.0014024030006844382,0.001678918101180177,0.047586109634032196
5397,181,0.55,0.9,5,5,0.030042403060638,0.001392699424326807,0.0018200225141429788,0.040315673087795365
5398,181,0.55,0.9,5,5,0.029318181485607296,0.0012680113768732488,0.0015364026911682924,0.04624666700498881
5399,181,0.55,0.9,5,5,0.02771287958732115,0.0013095024495772564,0.0017959196891316428,0.047369526135696796
5400,181,0.55,0.9,5,5,0.03197618159691788,0.0012925142487271476,0.0017337623878522523,0.047030183705946534
5401,181,0.6,0.8,3,3,0.06737966549924083,0.0006970783132559247,0.002898087783297071,0.007375384726193371
5402,181,0.6,0.8,3,3,0.05884338780229183,0.0006279815717028505,0.002592371170485101,0.009444954801498267
5403,181,0.6,0.8,3,3,0.06069469059326813,0.000717097688156071,0.0027914955574717556,0.017238246436681003
5404,181,0.6,0.8,3,3,0.06280636897356431,0.0005274183782732979,0.0030712180539769532,0.015051889958985888
5405,181,0.6,0.8,3,3,0.062333344813367164,0.0006103225580576918,0.002874629079951784,0.014174223902744068
5406,181,0.6,0.8,3,3,0.05911672296908231,0.0009087106592280337,0.0030791986275479346,0.010997078137865386
5407,181,0.6,0.8,3,3,0.05900905277209863,0.0005861575314868156,0.0027862661480387053,0.012643035578945657
5408,181,0.6,0.8,3,3,0.05491466097928368,0.0007851276758609668,0.0021214757542755975,0.008664104209798741
5409,181,0.6,0.8,3,3,0.05885627268882965,-0.00013124992678852852,0.0028177309882562217,0.012180405444322993
5410,181,0.6,0.8,3,3,0.0676166974219425,0.0004383582128898729,0.003569569922730553,0.009163114681037034
5411,181,0.6,0.8,3,3,0.06216216953615097,0.0001231510688656584,0.0028838353251941767,0.012094215223213661
5412,181,0.6,0.8,3,3,0.05708816211420015,0.00046073420215032585,0.0022471120525041255,0.012172323422454322
5413,181,0.6,0.8,3,3,0.05740257281022717,0.0003329779982658076,0.0030511123985119577,0.013783674396310447
5414,181,0.6,0.8,3,3,0.06412757781182479,0.0004285307634206703,0.002868491938287765,0.0072584279125440885
5415,181,0.6,0.8,3,3,0.058748775476052464,0.0008746764875047986,0.0033809812792285616,0.005780548407586924
5416,181,0.6,0.8,3,3,0.0608539651718538,0.0006180293123759197,0.0029297186848897404,0.015824721467570142
5417,181,0.6,0.8,3,3,0.057124564105175524,0.0003348818797057482,0.00288638419768964,0.01084843650715883
5418,181,0.6,0.8,3,3,0.05792637138931518,0.0007242678532282797,0.0028534573674416207,0.00457837114004833
5419,181,0.6,0.8,3,3,0.05805567516859611,0.0008358110247948082,0.0023120247065996427,0.012080034545536423
5420,181,0.6,0.8,3,3,0.06735455015515973,-0.00013982528057697747,0.0031691366857380405,0.009126615728140377
5421,181,0.6,0.8,3,3,0.06803704031011429,0.00017347988879994145,0.002991108289217049,0.011525438507395201
5422,181,0.6,0.8,3,3,0.06605860321263238,0.0008743906288757949,0.0031011124131623737,0.014455215264729551
5423,181,0.6,0.8,3,3,0.062063710538388474,-0.0001557294908112662,0.002361503739843868,0.004210442989123206
5424,181,0.6,0.8,3,3,0.055220531326930035,0.0007853945826947241,0.0026381421181335854,0.01504375157658187
5425,181,0.6,0.8,3,3,0.06576081642326015,0.0004422236622369837,0.0030325915850787015,0.012439840198277357
5426,181,0.6,0.8,3,3,0.06084085394015293,0.0010833948006518524,0.002801026584194565,0.01787691831832962
5427,181,0.6,0.8,3,3,0.05930700575536165,0.0007710148748010318,0.0021804548804373637,0.01794990390277933
5428,181,0.6,0.8,3,3,0.05729413835299846,0.0004004649932254441,0.003116118302646786,0.006247597975014798
5429,181,0.6,0.8,3,3,0.06209150684099135,0.0005569007312967787,0.003010956376269296,0.012408127626496224
5430,181,0.6,0.8,3,3,0.07420501366108495,-0.00018029871408014778,0.0035969556384804887,0.006088824603299013
5431,181,0.6,0.8,3,3,0.057873204669921484,0.00011673914943482657,0.0026062596971226284,0.012726011815791003
5432,181,0.6,0.8,3,3,0.06430560724112247,0.0006422354656489941,0.003184772920083256,0.013056557857442242
5433,181,0.6,0.8,3,3,0.0669138978885552,0.0003089152300337587,0.003175868031693871,0.015009800653029782
5434,181,0.6,0.8,3,3,0.050944219770170295,0.0014867890618852513,0.0023787065036076356,0.011032431256787606
5435,181,0.6,0.8,3,3,0.06320776053441815,0.00016866994787271758,0.0025618527045789896,0.00831638137641567
5436,181,0.6,0.8,3,3,0.0670633871045129,0.0006813588220795165,0.002981195595855047,0.008785835369200643
5437,181,0.6,0.8,3,3,0.06354366306262896,0.0003343430967820467,0.0027568787888344365,0.01601447181738471
5438,181,0.6,0.8,3,3,0.05986225783272973,0.0004561036004449603,0.002575878972793436,0.01117858384899735
5439,181,0.6,0.8,3,3,0.0611677830170028,-0.00021448712405401342,0.002684715667909001,0.009880684344287259
5440,181,0.6,0.8,3,3,0.06244137015743776,8.710135651480069e-05,0.0030092642165074793,0.015621402726712271
5441,181,0.6,0.8,3,3,0.07088435421030892,0.00041698231447504354,0.0034958340408955597,0.017548870859449495
5442,181,0.6,0.8,3,3,0.060323816490058094,5.0528355339179984e-05,0.0023989159769119764,0.013981479973004038
5443,181,0.6,0.8,3,3,0.06272398059115762,0.0005551437225076834,0.0029637404676255284,0.016810893037076696
5444,181,0.6,0.8,3,3,0.05972380739711457,0.000913245880149011,0.0025798202641264634,0.012693968482088206
5445,181,0.6,0.8,3,3,0.061864224167808415,0.00044617226116783914,0.003007367329840661,0.010262483126351795
5446,181,0.6,0.8,3,3,0.060436697340364595,0.0008981545435208336,0.002762669310993492,0.006956859681046442
5447,181,0.6,0.8,3,3,0.05766028708470926,0.0006281606607441999,0.0029382196557689714,0.005670348656888104
5448,181,0.6,0.8,3,3,0.06517765494053354,0.0006306659177972484,0.0027843652761732336,0.01245297453817288
5449,181,0.6,0.8,3,3,0.06080763222291534,0.0006319985016475737,0.0036438774796670173,0.013168996067802972
5450,181,0.6,0.8,3,3,0.05938995130740006,0.0003053216191331838,0.0022216758166894043,0.013181209745042671
5451,181,0.6,0.8,3,4,0.054190929830915634,0.0007201001643740932,0.0019991978919544455,0.01380891678993204
5452,181,0.6,0.8,3,4,0.06384382978123457,0.00046425536810512256,0.0031439590431330245,0.010253430020612346
5453,181,0.6,0.8,3,4,0.056636142574016245,0.0007556141273542588,0.0031118056893846453,0.01392043983019372
5454,181,0.6,0.8,3,4,0.05601325625486449,0.0003718072403430161,0.0025343421958370143,0.008719322464426374
5455,181,0.6,0.8,3,4,0.05651454654223502,0.0006251381878503046,0.0025755398914518884,0.0063268239762457636
5456,181,0.6,0.8,3,4,0.054899516785399706,0.0004046672967335194,0.0032493455450498363,0.005166807617249555
5457,181,0.6,0.8,3,4,0.0587633383319209,0.00010794956659693298,0.003187105998407755,0.013772274064163394
5458,181,0.6,0.8,3,4,0.06210499198044324,-0.00014860721017220455,0.002643010529148245,0.006560348264366346
5459,181,0.6,0.8,3,4,0.051902871531482285,0.0010071112754527901,0.002437592002044884,0.00903932025719322
5460,181,0.6,0.8,3,4,0.06026078579498011,0.0006136668145441737,0.0028920606225512854,0.014528137855739205
5461,181,0.6,0.8,3,4,0.06455881685638727,0.0001951644553249916,0.003775305392359066,0.01603977942077814
5462,181,0.6,0.8,3,4,0.060220578552034,0.0004304300088457306,0.0034550067595230005,0.012551941999722456
5463,181,0.6,0.8,3,4,0.05561887833664012,0.0005567229640832573,0.0026659156002293623,0.01134757324940469
5464,181,0.6,0.8,3,4,0.06060233847892985,0.0010338342717923932,0.003614253694239568,0.012044284655685354
5465,181,0.6,0.8,3,4,0.06290125518172422,5.517862163473743e-05,0.003237742296060416,0.006460129191485237
5466,181,0.6,0.8,3,4,0.05892009575238007,0.0003177906665180072,0.0023205364789723507,0.00986301621151127
5467,181,0.6,0.8,3,4,0.0554251844641465,0.0004907308218087733,0.002860417440649083,0.01400167440975945
5468,181,0.6,0.8,3,4,0.053824513041233105,-0.0005190498585736674,0.00246621519870737,0.015462810103467612
5469,181,0.6,0.8,3,4,0.06332604665033058,0.0002621465621015106,0.0023259436464479048,0.014572000675035132
5470,181,0.6,0.8,3,4,0.05893142515983204,-0.00036087570898011136,0.0025573372930413215,-0.0005905348453418955
5471,181,0.6,0.8,3,4,0.05442916557283739,0.00033744101250470285,0.0025654613602773407,0.009146438485267692
5472,181,0.6,0.8,3,4,0.06379223613116755,0.0006737856604378662,0.003216134466601828,0.01210957912731988
5473,181,0.6,0.8,3,4,0.05580521688219366,0.0009953141947561801,0.0026835496264168753,0.012178218012974033
5474,181,0.6,0.8,3,4,0.061850186838725965,0.0007408813466975866,0.002733999010886615,0.008089316876476496
5475,181,0.6,0.8,3,4,0.0580109230618857,0.0002663519728617293,0.0030510577193228767,0.011222829579903542
5476,181,0.6,0.8,3,4,0.05503180488066932,0.0006782431519981858,0.003293597464622872,0.01534839656694156
5477,181,0.6,0.8,3,4,0.061251183636970484,4.302353373191771e-05,0.0026609345174488145,0.009735121961591799
5478,181,0.6,0.8,3,4,0.05711483093600028,0.00012315912595764096,0.0031034913664841185,0.011172209068547203
5479,181,0.6,0.8,3,4,0.06106591542759641,-0.0001585436088080056,0.002542685943784759,0.019949964646032697
5480,181,0.6,0.8,3,4,0.04989630649654569,0.0007210285331643935,0.002195401882933445,0.010289522852532826
5481,181,0.6,0.8,3,4,0.06361697683187229,0.0002845401235290649,0.0031321876340487413,0.011948679195315741
5482,181,0.6,0.8,3,4,0.05957850443377385,0.0008958603575278661,0.002408398758965312,0.016463208424169953
5483,181,0.6,0.8,3,4,0.05977851540309487,0.0009822370385228494,0.0028501601600717935,0.007207176160348734
5484,181,0.6,0.8,3,4,0.05334360877440172,0.0005231114545829982,0.002386200990502152,0.015666794327878934
5485,181,0.6,0.8,3,4,0.052267802192997995,-0.0001946676668981252,0.0028347690474007864,0.015326130550223459
5486,181,0.6,0.8,3,4,0.054343197751955376,0.0005116090611147946,0.0025657969224451857,0.008142091110579106
5487,181,0.6,0.8,3,4,0.06352390926222733,0.0006370721518404262,0.0035829118257923297,0.01446641912566681
5488,181,0.6,0.8,3,4,0.06024502240898433,0.0009035342245957007,0.002987565602018561,0.010251153863852957
5489,181,0.6,0.8,3,4,0.059669159317870625,0.00044955790332744914,0.003137271123320712,0.013058992719618813
5490,181,0.6,0.8,3,4,0.054109241116036634,0.0006497847868941123,0.0031090780080521496,0.018588419633663193
5491,181,0.6,0.8,3,4,0.05668887629231488,0.0005359020196804727,0.0030044780368069244,0.008994617474829816
5492,181,0.6,0.8,3,4,0.0602584686316906,-2.5098174048962355e-05,0.0031405371773743245,0.011214030145609483
5493,181,0.6,0.8,3,4,0.05167465247174461,0.0011870820977100483,0.00269702311357279,0.012384046912890639
5494,181,0.6,0.8,3,4,0.05428723736617765,0.00015919106769782983,0.0025546293583948343,0.014700000326880824
5495,181,0.6,0.8,3,4,0.05262228691660185,-5.543513283932828e-05,0.0024322745656696772,0.01333446589537319
5496,181,0.6,0.8,3,4,0.05531212484195629,-0.0005504140525229541,0.002633480217587763,0.015141145595205737
5497,181,0.6,0.8,3,4,0.05793989900371275,-0.0006092576469161257,0.0023662630587209187,0.006934859930502657
5498,181,0.6,0.8,3,4,0.06215214972180518,0.0008052682131248917,0.0030639269665483485,0.011400056469547023
5499,181,0.6,0.8,3,4,0.055975622318514086,0.0007282360429495279,0.0028875481336393394,0.010186257121487772
5500,181,0.6,0.8,3,4,0.056627373055967836,0.0004620255864371259,0.0025698379852238653,0.01639243549068759
5501,181,0.6,0.8,3,5,0.05810308637355318,0.0005559896714194736,0.002792979340475009,0.015198493239990925
5502,181,0.6,0.8,3,5,0.05385056545402918,0.0009940785592153084,0.0034664528397170104,0.004744574296992558
5503,181,0.6,0.8,3,5,0.048612604018944794,0.00032128541371326936,0.002530111370638753,0.01583914727123468
5504,181,0.6,0.8,3,5,0.057718377483858975,0.0005372275727776024,0.002622533554368482,0.01899596836029883
5505,181,0.6,0.8,3,5,0.05272273177742628,0.0008586801153503025,0.0026848394462093425,0.012870616663690609
