x,y,t,fund,unemp,gdp
0.575,201,14,5382.880895408777,0.12479026885618474,0.003339413649546687
0.575,201,15,5523.281260655317,0.12046802430975775,0.0037176012809974146
0.575,201,16,5664.965823247093,0.11647359851596141,0.004151165644675033
0.575,201,17,5800.267169800346,0.12659168443644045,0.004646887223830546
0.575,201,18,5935.019873435512,0.12337518283772324,0.0015237129488866212
0.575,201,19,6067.811297321396,0.12467285241132879,-0.006406009724546638
0.575,201,20,6195.712283898533,0.13483934299049508,-0.02039002812103332
0.575,201,21,6309.908500043141,0.16454388752724855,-0.026994104747030324
0.575,201,22,6420.682903856579,0.17090413740626245,-0.009840055255844882
0.575,201,23,6528.898882656745,0.17233072739959476,0.001877599124177698
0.575,201,24,6637.643098333789,0.1660748916976978,0.0072896509417493234
0.575,201,25,6741.482450249879,0.17013956086556195,0.018216629235649602
0.575,201,26,6848.867080620007,0.15198022821925958,0.007043087980526183
0.575,201,27,6957.605967566834,0.1407972418167593,0.005076781097805878
0.575,201,28,7066.342569160206,0.13576924592041673,0.00827292119086255
0.575,201,29,7154.765358810521,0.1413414503782221,0.0040457752792890855
0.575,201,30,7243.5191004207645,0.13697370414567944,0.005240111232628583
0.575,201,31,7331.39004473275,0.1346690772379475,0.004431034813738849
0.575,201,32,7418.580587066013,0.13212755188219052,0.003722652239674224
0.575,201,33,7470.062386035113,0.14282113006491934,0.003501107604438743
0.575,201,34,7519.194843352826,0.14119849809316523,0.004758247638245067
0.575,201,35,7565.335440400411,0.1400621505725702,0.0025432348088599496
0.575,201,36,7607.653685690293,0.14098452845994194,0.0007494106613483334
0.575,201,37,7677.528391133315,0.1587751537790105,-0.0051606416987793014
0.575,201,38,7741.217977945112,0.17743024842576202,-0.022275071373893823
0.575,201,39,7796.855066744852,0.20458420376739317,-0.029587392986522743
0.575,201,40,7847.345769886584,0.22115091260444508,-0.009198463471326745
0.575,205,1,3601.346974243524,0.07438025894790455,0.003971513148805334
0.575,205,2,3751.257426289764,0.08712705725396554,-0.0017385494323292037
0.575,205,3,3901.2324430983776,0.09337679916892136,-0.0019212375443350012
0.575,205,4,4052.2344114356165,0.09523214939034624,-0.0010372944139763344
0.575,205,5,4201.606897079726,0.11223344490151058,-5.876475320695819e-05
0.575,205,6,4350.809443759318,0.11368560811812004,0.0004271116707279576
0.575,205,7,4499.464415116782,0.114468696090183,0.0009202324314718256
0.575,205,8,4647.459708574164,0.11512906729103893,0.001262469933744139
0.575,205,9,4805.912126009119,0.12976045783197362,0.0021435249738913638
0.575,205,10,4964.272462555391,0.1302483159728625,0.0029407479523136707
0.575,205,11,5121.861097266207,0.13186387535313038,0.0032923951307218795
0.575,205,12,5279.155515819142,0.133158062908305,0.002840097076924811
0.575,205,13,5432.863670642009,0.1453605034887498,0.0034341991152365354
0.575,205,14,5587.186755067464,0.14196772156594298,0.0035723202107261513
0.575,205,15,5742.104214321272,0.1380271798518035,0.0037059160953682724
0.575,205,16,5898.110723932604,0.13343840159671863,0.004564355846784106
0.575,205,17,6047.771627833137,0.14297107190701946,0.005465938844528274
0.575,205,18,6198.177899051044,0.13868004882284357,0.005245266885414209
0.575,205,19,6348.417291619913,0.13743938740174447,-0.0007932899019308517
0.575,205,20,6493.439459112448,0.15100191326490844,-0.026938192507510766
0.575,205,21,6621.957594722946,0.1866685231451536,-0.037655415323648286
0.575,205,22,6743.941013849617,0.20226136256551092,-0.024085656278002823
0.575,205,23,6863.078821097574,0.20675460481885924,-0.0007454139255746119
0.575,205,24,6981.883384258804,0.20343294853632127,0.012205145203150403
0.575,205,25,7096.809480954497,0.20263541841438792,0.021944716698338935
0.575,205,26,7216.1243064950095,0.18315990375176855,0.014446255653382329
0.575,205,27,7338.304378392127,0.16736136532936463,0.012015420137574097
0.575,205,28,7462.950149823569,0.15553996465271833,0.00442311499289474
0.575,205,29,7565.946641255766,0.16138625046875235,0.004386364088121856
0.575,205,30,7668.548239222048,0.15768091190118788,0.0055824022064220775
0.575,205,31,7770.328299291518,0.15556586695902355,0.0029875934596162767
0.575,205,32,7871.443529450883,0.15232292760670893,0.005741640993933633
0.575,205,33,7935.221671871552,0.16352486275548522,0.004410773696052463
0.575,205,34,7995.961307744668,0.1614416847742839,0.004722796766458928
0.575,205,35,8053.437039693448,0.1607061063608178,0.004259685043628013
0.575,205,36,8108.183941844415,0.15926154686402716,0.004910109345319283
0.575,205,37,8196.448416522564,0.17749233233946785,-0.007252134000694308
0.575,205,38,8277.274659923143,0.20169400109239125,-0.03279604165912259
0.575,205,39,8350.470053473357,0.22618411797820573,-0.02568429778183414
0.575,205,40,8416.832432349485,0.24833631968108622,-0.015463517946325566
0.575,209,1,3615.7247210849823,0.07789025975908107,0.006618444538297804
0.575,209,2,3779.5776082596335,0.09498943355341122,-0.003828073539476787
0.575,209,3,3941.961250927889,0.10365357592821609,-0.00277107545093746
0.575,209,4,4104.916211131016,0.10674542549189886,-0.0009958963094048034
0.575,209,5,4266.5403120998135,0.12380689730465329,0.000284609931194819
0.575,209,6,4428.000990995638,0.12562749417983707,-0.00012452112717332365
0.575,209,7,4589.631741388197,0.12673259623823668,0.0008370721754468472
0.575,209,8,4751.416043850261,0.12799546993784103,0.001155165900526664
0.575,209,9,4924.423801536429,0.1434922337655828,0.0021412252033774903
0.575,209,10,5097.47995954429,0.1449129159265141,0.002962748156007478
0.575,209,11,5270.404285343941,0.14589720009962404,0.0027910825663307968
0.575,209,12,5442.800904976894,0.14552437125880094,0.0033583711588548036
0.575,209,13,5611.445802503076,0.1572692191115617,0.003704659044536838
0.575,209,14,5780.890332266556,0.15373780644168972,0.0041856549989317945
0.575,209,15,5951.046522780075,0.1506355582720474,0.004799011079500801
0.575,209,16,6121.932148405087,0.14711563610532322,0.0042364255480132765
0.575,209,17,6285.89773644649,0.1558087713758517,0.004725109811950183
0.575,209,18,6450.606730593555,0.15176938554466127,0.005904545722898463
0.575,209,19,6614.676459331743,0.14978226081876703,0.0018876597599846987
0.575,209,20,6774.295219830793,0.1599361344387701,-0.020684179203421967
0.575,209,21,6917.085215353412,0.19529224801158576,-0.039329613187572686
0.575,209,22,7052.3611229950275,0.21645708323875854,-0.031715800012730666
0.575,209,23,7182.85121813486,0.22758504961745857,-0.013902706408586717
0.575,209,24,7312.58140098726,0.22714789108502087,0.006013190714241416
0.575,209,25,7437.642860134449,0.2291795548974213,0.020604368690000485
0.575,209,26,7566.953944748874,0.21242588876496085,0.02497621284273769
0.575,209,27,7702.409833630389,0.19007315480432066,0.017030076321924777
0.575,209,28,7842.4503490773,0.17365679397734912,0.009150762185235327
0.575,209,29,7961.092538197584,0.1755132999041569,0.002784186345367839
0.575,209,30,8079.6054513653935,0.172690751489387,0.004417600267089604
0.575,209,31,8197.348574845497,0.17043187104220972,0.006063369016711815
0.575,209,32,8314.88787809228,0.16784586245274874,0.006138571594244827
0.575,209,33,8393.123872726195,0.17813060941214537,0.005643792618016997
0.575,209,34,8468.289219758946,0.1775286461166964,0.004582581341650341
0.575,209,35,8540.286885521598,0.17652195190337494,0.004601945055462121
0.575,209,36,8609.037391708345,0.17708334423753103,0.0006840883509066449
0.575,209,37,8717.13116886315,0.19290275317366384,-0.0034729876085893034
0.575,209,38,8818.752980936233,0.21221674766090953,-0.023647637673160995
0.575,209,39,8911.730838820815,0.24202284919560835,-0.03512496858506391
0.575,209,40,8996.402533425484,0.273105304154451,-0.0313387133662936
0.6,169,1,3582.3877175988328,0.02416961903864943,-0.05312002629763197
0.6,169,2,3568.7881609209626,0.0039815556487440736,0.012013482880878881
0.6,169,3,3553.623779811775,0.002026511762563636,-0.0025001704133746664
0.6,169,4,3536.621505279782,0.0016896755699240494,-0.002854353718660832
0.6,169,5,3515.7409464441153,0.021109630246814892,0.0009303653363746248
0.6,169,6,3496.301658389052,0.004516712278406343,0.014295685950174093
0.6,169,7,3474.8151901585934,0.002907681124720024,0.0030382288258146064
0.6,169,8,3450.439279643285,0.002832412245863882,0.0004713163681873019
0.6,169,9,3433.859672906522,0.02228475421323858,0.0007258136791594873
0.6,169,10,3418.7015341457936,0.007330264401040907,0.013207635814402516
0.6,169,11,3400.8315565471044,0.005054228410854957,0.0020423068221367027
0.6,169,12,3379.7424639508445,0.0046703935529290195,0.001336996080497264
0.6,169,13,3352.00797531841,0.023542157229764753,-0.004593459413380541
0.6,169,14,3324.4140342213864,0.00797331847541638,0.008353450693310206
0.6,169,15,3295.0766908533406,0.004080241156266987,-0.0007033342228136192
0.6,169,16,3262.874688078823,0.0031468379830057857,-0.0031239240118515104
0.6,169,17,3222.483700214905,0.02218705109209644,-0.004968138471170294
0.6,169,18,3182.78448684728,0.005310713048330683,0.00888620327969869
0.6,169,19,3139.164724685657,0.0029806423898752457,-0.004049430632829121
0.6,169,20,3090.915470613994,0.0024330051614787863,-0.004361430384983601
0.6,169,21,3034.384719805543,0.022073138710317727,-0.0034023959969539637
0.6,169,22,2977.3202489612895,0.00777399113431468,0.009065895873613108
0.6,169,23,2916.903851415965,0.005919896245919459,-0.00559187833609955
0.6,169,24,2853.3233407383846,0.003889558151669031,-0.0014647762602533327
0.6,169,25,2782.6834214789164,0.02415403988387575,0.0009984473145320716
0.6,169,26,2711.9391243579603,0.009290373991236354,0.015244219992651693
0.6,169,27,2638.3252429283434,0.005645588431442733,0.0005895229824806566
0.6,169,28,2561.4469887980667,0.004389225382038547,0.0038595717595023326
0.6,169,29,2473.8615151930344,0.020427843037549836,-0.0043333749217300595
0.6,169,30,2386.646502889856,0.008262075751284464,0.009028169775905164
0.6,169,31,2296.9581881798936,0.004112431440520233,-0.0015566698980893701
0.6,169,32,2203.0747167848563,0.00392252107453189,-0.003519932759824782
0.6,169,33,2094.0089243654816,0.01988003325738976,-0.0012863761808002319
0.6,169,34,1983.4893845885604,0.0070274437731914965,0.008347842829212334
0.6,169,35,1869.1274006708693,0.004519971996451723,-0.0012492064135326455
0.6,169,36,1749.8293002521798,0.002821509759095069,-0.0010966078408722877
0.6,169,37,1592.1138440932616,0.01914392303195959,-0.000678605466226771
0.6,169,38,1431.301236111549,0.00720899096171596,0.009538714060767063
0.6,169,39,1265.0181864414744,0.003103562060659142,-0.0004123972343322112
0.6,169,40,1092.7871994352727,0.0027082998498061286,-0.002230567726043656
0.6,173,1,3604.522605047689,0.025560932725718626,-0.03812042090346075
0.6,173,2,3612.5382077865856,0.008453242538807509,0.008874774952679913
0.6,173,3,3620.181980536098,0.00473520147877589,-0.00022691739516608972
0.6,173,4,3626.2235695526656,0.003987973842409701,-0.002440392034630543
0.6,173,5,3629.5607429426204,0.02220419154311907,0.0015890771474409053
0.6,173,6,3633.6422892077276,0.009346852425566536,0.011039008450345437
0.6,173,7,3635.815360328552,0.007002476093331119,0.002748848533559924
0.6,173,8,3635.3787263080644,0.0071790346220883035,9.824524139465842e-05
0.6,173,9,3643.2863399654007,0.02538660990348204,0.0023131928631265485
0.6,173,10,3651.200128639965,0.014798164936065804,0.00949205419330106
0.6,173,11,3657.423464360194,0.011228719762298276,0.0031616919827160274
0.6,173,12,3661.872104104934,0.010424728731633193,0.0015948035751949577
0.6,173,13,3661.7953373199553,0.027302130365232415,-0.0010006438119055338
0.6,173,14,3662.257606476224,0.015872072376124858,0.006187470249778457
0.6,173,15,3661.0489890117983,0.01063767438256235,1.531861138948647e-05
0.6,173,16,3657.0564972987554,0.00798250522428613,-0.0014168085201897325
0.6,173,17,3644.1772478242183,0.0260750315944485,-0.003703217719668751
0.6,173,18,3631.425594330062,0.011214940276362747,0.0075057233713563655
0.6,173,19,3616.2787677393335,0.00656682458888101,-0.00038274002858766876
0.6,173,20,3597.2490584440666,0.005160723391911602,-0.003341625516119726
0.6,173,21,3569.010568697808,0.024352625566408957,-0.001984358935934557
0.6,173,22,3540.0705423906315,0.015893708185306384,0.000562098795527696
0.6,173,23,3508.800184439118,0.012656558455338774,-0.002491143274515493
0.6,173,24,3473.70811992192,0.011051057697870962,-0.0019910313527656187
0.6,173,25,3431.026734716309,0.03237295960870916,-0.000988982787015047
0.6,173,26,3387.5468171276098,0.023185944769395197,0.008819617416041004
0.6,173,27,3341.274818232091,0.018432933555864776,0.004148810177879167
0.6,173,28,3292.023328592843,0.016574127580717624,0.0015501598623243434
0.6,173,29,3230.346540838953,0.029567155712696594,-0.00206154270468211
0.6,173,30,3167.749629388915,0.01998073793061035,0.0033349147299985833
0.6,173,31,3104.1988098328584,0.012766170044803588,0.003947030068814943
0.6,173,32,3038.6471896774387,0.010143036461019017,-0.0004406289601386829
0.6,173,33,2955.48688023904,0.024015740741646727,-0.0006637179168610086
0.6,173,34,2870.4856205169185,0.014184095781197174,0.0052147807092441925
0.6,173,35,2781.676417175181,0.009648807589418698,0.0024176714175713743
0.6,173,36,2688.6684411349297,0.007592695407250197,-0.0017262907277162648
0.6,173,37,2567.3282943305526,0.02292090565158822,0.00029280416479258303
0.6,173,38,2442.774548968711,0.013758485585589557,0.00611293452993609
0.6,173,39,2313.850314601084,0.01064445645484413,0.0010293241023865162
0.6,173,40,2179.353901446429,0.007896770431123008,-0.00035547442311044863
0.6,177,1,3624.5864933862745,0.029635564388908624,-0.02642545715754991
0.6,177,2,3652.4458043150735,0.01579720132775928,0.006250156657121678
0.6,177,3,3680.2729990246794,0.010449821725326507,0.0005450868976204992
0.6,177,4,3707.558491981991,0.00814946942006084,-0.0009422485902057731
0.6,177,5,3731.6175219029546,0.02585484449603235,0.0014947496369385998
0.6,177,6,3756.1034450182487,0.015108930574910381,0.009141285082317404
0.6,177,7,3777.6194360472605,0.014098328602870443,0.0011358108920625882
0.6,177,8,3796.058306432186,0.012498860243698527,0.0011700247666453897
0.6,177,9,3823.0864613977424,0.02990760225246759,0.001911311463236351
0.6,177,10,3850.4600263136763,0.022559331213513768,0.007064072532322583
0.6,177,11,3876.5148429959067,0.020073711812593337,0.0031269524357044635
0.6,177,12,3901.0680970833077,0.018823173751888515,0.0019397202789409186
0.6,177,13,3921.107394502848,0.03470821246022518,0.00015161961711708248
0.6,177,14,3941.2473112763932,0.026228160032628754,0.003746160752659202
0.6,177,15,3961.0613141196964,0.020114795020973537,0.0018436508328939303
0.6,177,16,3980.2592835547625,0.01599881562187424,0.0007400680399540659
0.6,177,17,3993.1516719127685,0.031165994249748596,-0.0001930077198842524
0.6,177,18,4005.761392750535,0.020598873687232466,0.004735115332445253
0.6,177,19,4015.730564153631,0.015459750741256443,-0.00020768853441945377
0.6,177,20,4022.6076446444818,0.012377838987831343,-0.001872276422457118
0.6,177,21,4020.0760717370804,0.033623288162887,-0.005507168245433497
0.6,177,22,4015.6143791809027,0.02946772909314765,-0.0013631612639084037
0.6,177,23,4008.608917178685,0.027566086587621483,-0.002618057974151779
0.6,177,24,3999.2828388713824,0.024909548182560227,0.0017605969624525275
0.6,177,25,3982.675368749877,0.043308949052967845,-0.0015198254684738327
0.6,177,26,3963.1725196611924,0.04026181252154863,0.00055153155012705
0.6,177,27,3942.0617630489483,0.034466479571494624,0.00541669037673645
0.6,177,28,3918.341027173623,0.03179286176318908,0.004052650924282616
0.6,177,29,3880.8811954752823,0.04159976088883301,0.0021157873441509075
0.6,177,30,3842.440766724204,0.03311385411091282,0.0029408610234832903
0.6,177,31,3802.9309421665716,0.02496558726195786,0.003437171611539646
0.6,177,32,3761.818284378737,0.02069541392335445,-0.0005853382654525936
0.6,177,33,3700.6060763259475,0.03322019708929485,0.001096844562653792
0.6,177,34,3637.0809193700456,0.02572470966801668,0.005152234632500529
0.6,177,35,3570.438736310535,0.021072857008991287,0.0025623969705056773
0.6,177,36,3500.022911945892,0.017917472153622674,0.0015768305598745779
0.6,177,37,3409.557923936214,0.03276839541852294,-0.001338255686247711
0.6,177,38,3315.652249874126,0.02789005911295512,0.002608982124000584
0.6,177,39,3217.5812400188197,0.024787744321206843,0.001262444416934
0.6,177,40,3114.841658763346,0.02235571351880259,0.001034826224788683
0.6,181,1,3643.2218469066593,0.036428349036570225,-0.01840436175065576
0.6,181,2,3690.4306207999466,0.0240706109437203,0.005898022099411384
0.6,181,3,3737.762646648845,0.018337567069858198,0.000778810378662842
0.6,181,4,3785.65568356339,0.01499151171979277,0.000938857130525371
0.6,181,5,3831.426844812334,0.03128911664803137,0.0016886077966544964
0.6,181,6,3876.6227012336835,0.0262502661399691,0.005186123737741205
0.6,181,7,3919.9843267303036,0.023920031563986897,0.0022726436413380334
0.6,181,8,3961.279870448189,0.023843805675085535,0.0012864101118571988
0.6,181,9,4012.2550053532623,0.04024390506081765,0.0017642592128165413
0.6,181,10,4062.7084583032097,0.036816044058321694,0.003580888126574843
0.6,181,11,4111.6093425011895,0.03523606777486567,0.0028870475040500432
0.6,181,12,4159.04834398116,0.034182061360303974,0.0020305833735038904
0.6,181,13,4202.014722419973,0.04876549396113571,0.001106200489113417
0.6,181,14,4245.263743215954,0.04218098773901515,0.003095055073997062
0.6,181,15,4288.798182043292,0.03657077619915107,0.002320716028580613
0.6,181,16,4331.412917172811,0.03207403128829571,0.0010397304259401705
0.6,181,17,4366.801554702041,0.04494300226078899,0.0010833392162837433
0.6,181,18,4401.886272363173,0.03662340665812881,0.004406159227272954
0.6,181,19,4435.63955805534,0.03132388661715629,0.0010700276067921307
0.6,181,20,4466.385796677444,0.027646163750661704,-0.0019644603145527934
0.6,181,21,4487.902274987487,0.04848444058211344,-0.00699127583260038
0.6,181,22,4506.331637903036,0.048013784422868765,-0.0024947902531696994
0.6,181,23,4519.985032675108,0.05307246849098845,-0.012416369431589365
0.6,181,24,4530.792481358861,0.052033516864289836,-0.0004256159603814599
0.6,181,25,4534.356205296388,0.0670514845403147,0.0008244669926459949
0.6,181,26,4535.757435345687,0.06295675515248478,0.00787887514495809
0.6,181,27,4536.185460181088,0.057448915388059706,0.004511967149467407
0.6,181,28,4535.076951759721,0.053128004409173785,9.974172655917013e-05
0.6,181,29,4519.491290392792,0.060815053700507625,0.0054352792586633
0.6,181,30,4503.347955165667,0.05249303839092043,0.0036379376407901657
0.6,181,31,4486.749970119718,0.045396607801651494,0.0025480675740543507
0.6,181,32,4468.81573967058,0.03832124391875184,0.0023108509591371995
0.6,181,33,4427.865409989262,0.04943056311611481,0.0020776289643752908
0.6,181,34,4383.861353951807,0.04539246237556768,0.002775307197241486
0.6,181,35,4336.909000374518,0.04147282152397516,0.0010764127091467826
0.6,181,36,4286.913378326203,0.03887482699230019,0.0018366035285409727
0.6,181,37,4226.681879507006,0.05076584749811199,0.0024509700728131086
0.6,181,38,4162.764478447803,0.048590402575741924,0.0012672972083754323
0.6,181,39,4094.527306442063,0.0465500256591412,0.0013836938596486269
0.6,181,40,4021.8374552366586,0.04792166505309794,-0.004156925637461076
0.6,185,1,3659.6228084405657,0.042431165144545466,-0.011039364270300667
0.6,185,2,3721.6813944328746,0.034662611571560725,0.002349039163508218
0.6,185,3,3785.658286204162,0.02901499498386785,0.0012952028463357735
0.6,185,4,3850.703835829098,0.02515593330040505,0.0009593036219653859
0.6,185,5,3913.8136249341082,0.04105604566825651,0.0021184863164336277
0.6,185,6,3976.648962015232,0.038226009730409065,0.0037930798561310506
0.6,185,7,4037.86013377836,0.03755669388383782,0.0014414001245859219
0.6,185,8,4097.4304986376355,0.03652718008768266,0.0015183821728472489
0.6,185,9,4166.708662060487,0.052976156747662324,0.002156070454764466
0.6,185,10,4234.842826072132,0.05155045323512718,0.0024648705962008865
0.6,185,11,4301.3180954305735,0.0503088936551948,0.002028619953483663
0.6,185,12,4366.673569780224,0.049562334282702104,0.0027810347361486624
0.6,185,13,4428.042816221705,0.06333285848909936,0.0017254643059141177
0.6,185,14,4489.173844927094,0.05749926435942707,0.0023124320876599627
0.6,185,15,4549.32375751953,0.052394059325171397,0.0017054863933037337
0.6,185,16,4609.007715828308,0.04711247191847929,0.0022591991284249676
0.6,185,17,4661.970405515697,0.05866009057035651,0.0025675544914455246
0.6,185,18,4714.251494528753,0.05150783956235268,0.002751255626951317
0.6,185,19,4765.157382364791,0.04699380842614312,7.073169168843294e-05
0.6,185,20,4814.363624366613,0.04470809295814848,-0.0037622805961659406
0.6,185,21,4855.050097350597,0.062208512409720355,-0.00207412273486244
0.6,185,22,4892.470917875611,0.0657488331096106,-0.007467851123768339
0.6,185,23,4927.154912151697,0.06778263342140438,-0.003134969102741209
0.6,185,24,4959.655090408614,0.06604893296063258,-0.002574802683187279
0.6,185,25,4985.096010562053,0.08424143520818851,0.0011697434678468316
0.6,185,26,5008.020184986613,0.08296449114223467,-0.0009870479692929497
0.6,185,27,5029.873801283012,0.0787373641221715,0.00681965559973192
0.6,185,28,5049.861587150594,0.07404790048627513,0.005186876897067527
0.6,185,29,5054.0022338271765,0.08094569784758303,0.0036091634262048707
0.6,185,30,5057.085980043592,0.07409261498867266,0.0012144464473865407
0.6,185,31,5059.485211922783,0.06668180087507974,0.0005691002498107903
0.6,185,32,5061.50776048785,0.060237199460266705,0.004164545079378389
0.6,185,33,5038.386575962791,0.07004348131395015,0.00646696523806399
0.6,185,34,5011.925505144522,0.06562078432423543,0.0011086194629261817
0.6,185,35,4982.18107852859,0.061471293217726757,0.0010590249985698121
0.6,185,36,4949.111868974911,0.057528176637220006,0.0015297582856932076
0.6,185,37,4912.763722970214,0.06964041247416661,0.002281394251293376
0.6,185,38,4872.960429723555,0.06769996646972136,0.0033349996532074325
0.6,185,39,4829.953899364852,0.06671167051322144,0.0003350212714290988
0.6,185,40,4783.436465071686,0.06627125404753684,-0.00021783254713748113
0.6,189,1,3679.576233198865,0.04913084524849668,-0.00791345304648906
0.6,189,2,3761.088809910595,0.045833044347889346,0.0028450909743376147
0.6,189,3,3843.1120678794427,0.04170162771589587,0.000666183180772968
0.6,189,4,3925.3987135824773,0.0388915965125447,0.0006195479034068272
0.6,189,5,4006.210192888931,0.05458053440506891,0.0015632965841835557
0.6,189,6,4086.347007487305,0.052015054059486726,0.0035922211405778007
0.6,189,7,4165.416766910322,0.05194648079051959,0.0008381905280845606
0.6,189,8,4243.81516439813,0.051264067642691806,0.0020191966231843444
0.6,189,9,4331.914470733662,0.06783022980919053,0.0018193233504824392
0.6,189,10,4420.014500735509,0.06669335949386879,0.002753897121554312
0.6,189,11,4507.119236822749,0.06655192673123438,0.0022171892546185416
0.6,189,12,4593.19525012121,0.06624185198510021,0.0025262688532779382
0.6,189,13,4674.915919826431,0.07983910187779246,0.0014688302965654145
0.6,189,14,4756.571983283006,0.07468642017068737,0.0029925872163500842
0.6,189,15,4837.78756774891,0.0701525824118109,0.0024964656930350835
0.6,189,16,4918.983736759564,0.06464445674156467,0.0024622774579037775
0.6,189,17,4993.361998923374,0.07535430743020512,0.0025210087126793235
0.6,189,18,5066.873291961122,0.0700510101160095,0.0017479287681587852
0.6,189,19,5139.258628983536,0.06580356822077892,0.00010906753870300994
0.6,189,20,5208.563127982298,0.06711377717328176,-0.008024797638660956
0.6,189,21,5267.109308248925,0.08802923487601673,-0.009463372701389092
0.6,189,22,5322.489728147213,0.09103108526425155,-0.006271081620193663
0.6,189,23,5375.715126082372,0.09240222333682596,-0.0004385259034382032
0.6,189,24,5427.417546565487,0.08992655422356204,-0.0017320210562624934
0.6,189,25,5472.8212466345385,0.1023087251068812,0.004568654837699148
0.6,189,26,5517.814791505162,0.09698160210800043,0.005347694647567287
0.6,189,27,5562.99459904075,0.08905547000200334,0.008512893331246024
0.6,189,28,5607.625595633002,0.08314606404671356,0.004097923458670954
0.6,189,29,5635.253973006767,0.09073656272761153,0.0034247792323186897
0.6,189,30,5662.235470976567,0.08567079637861473,0.0009840647771753028
0.6,189,31,5688.689776523705,0.07891193795810143,0.004810356810294112
0.6,189,32,5713.685718431696,0.07384111449122789,0.004407072288534748
0.6,189,33,5710.280613590348,0.08593095561421087,-0.00032173379197129995
0.6,189,34,5703.582048999381,0.08280961927858838,0.0006294964001268423
0.6,189,35,5693.927230609796,0.07902754076231829,0.0048346445533991094
0.6,189,36,5680.537439456088,0.0773563757673297,0.0035134666424536548
0.6,189,37,5671.777451515029,0.09136306809643362,-0.0007057541133599564
0.6,189,38,5659.93134754832,0.09083319687414511,-0.0005415201223738022
0.6,189,39,5643.938972301629,0.09498141094873298,-0.004996089347846736
0.6,189,40,5623.176906796917,0.10202503284958833,-0.00822038069201139
0.6,193,1,3696.553337920385,0.056929254595010845,-0.0051138612171726635
0.6,193,2,3794.5270924070637,0.05689200446812263,0.0020730262036093494
0.6,193,3,3893.0812769252198,0.05561882488503146,0.000527288412475795
0.6,193,4,3992.03912033803,0.05295489327855545,0.000973310595247208
0.6,193,5,4089.5501277742374,0.06787126484906567,0.0015365692475812582
0.6,193,6,4186.436140715097,0.0678235790765645,0.0015699740393815198
0.6,193,7,4282.104333430637,0.06765402127581345,0.0011877266526138773
0.6,193,8,4376.9075329865755,0.06761821396666994,0.0017378603228290106
0.6,193,9,4480.5304969420795,0.0842544136334536,0.001295286285784402
0.6,193,10,4583.549570991882,0.0836029296309865,0.0024441841063085556
0.6,193,11,4686.4826928589155,0.08323729756035837,0.002872434664168819
0.6,193,12,4788.550027595716,0.08362844114794266,0.002651803449885963
0.6,193,13,4885.787745159236,0.09701907148580018,0.0016780892625652276
0.6,193,14,4982.472093118419,0.09292664546551678,0.002555148115669532
0.6,193,15,5079.128992614936,0.08810651976568826,0.0023607417451353943
0.6,193,16,5176.291768160479,0.0825751162574183,0.0036249026597435716
0.6,193,17,5266.524732347544,0.0935012596500501,0.002626765453867122
0.6,193,18,5355.723841026537,0.08959022469034741,0.0007715174913553927
0.6,193,19,5442.76149768777,0.08793028363794061,-0.0023655711298393952
0.6,193,20,5526.079508365639,0.09252460725560425,-0.012104177548016924
0.6,193,21,5598.998325052087,0.11281260401892018,-0.008374005114084504
0.6,193,22,5668.930717662099,0.116791411887092,-0.005239253898797083
0.6,193,23,5735.86569060929,0.11976251829308752,-0.0060635566405703965
0.6,193,24,5801.704779469257,0.11513359489622883,-4.021523087043473e-06
0.6,193,25,5861.347013268866,0.1257235339735935,0.00812402344636276
0.6,193,26,5921.442627121754,0.11843285690044845,0.004752880228792942
0.6,193,27,5981.835837021488,0.11129210339233236,0.009555625410190878
0.6,193,28,6042.733692579378,0.10309309433635742,0.0019169345554994324
0.6,193,29,6086.152501857008,0.11019586814319066,0.005026705971283593
0.6,193,30,6129.150844360029,0.10624418328608856,0.004543590990624646
0.6,193,31,6172.349464091876,0.1013531449458779,5.568311812668192e-05
0.6,193,32,6215.01553858451,0.09737415346365029,0.005953138643190863
0.6,193,33,6228.05029873125,0.10725862371856666,0.003952859602110867
0.6,193,34,6237.936942582149,0.10535342760705652,0.002490640198646073
0.6,193,35,6243.7368432349385,0.10382256418200872,0.002541417220352751
0.6,193,36,6245.554846792575,0.10193737020122873,0.0018413231921149448
0.6,193,37,6258.152116882064,0.11664149811027055,-0.0015029205597897734
0.6,193,38,6267.580183267269,0.12014607220468393,-0.0032987223509006753
0.6,193,39,6273.432483308527,0.12506836626847306,-0.004706605445844997
0.6,193,40,6273.721132025133,0.1361362282026838,-0.011386879678062555
0.6,197,1,3714.1561208256658,0.06365424832992475,-0.0024848025309684805
0.6,197,2,3827.6670328888913,0.0693821445000181,0.0006316994794894165
0.6,197,3,3941.1133546178253,0.06908237514235945,-0.0002594239292180941
0.6,197,4,4054.9917650957213,0.0672442090077165,0.0008852700351503183
0.6,197,5,4167.309481346508,0.08234614702195192,0.0012702593560409631
0.6,197,6,4278.903897475625,0.08232083007628667,0.0018591150895474135
0.6,197,7,4389.688634730935,0.08308961869416248,0.001199123605712529
0.6,197,8,4499.887410552878,0.08324927493621831,0.0013032282153004958
0.6,197,9,4620.134268308178,0.09889908338514056,0.002127534417905226
0.6,197,10,4740.4115457543485,0.09852510755114575,0.0026470119434124093
0.6,197,11,4859.727485533722,0.09906493192730362,0.0024065531303703582
